SAWS_OBS_TM,STN_NM,SAWS_TA_AVG,SAWS_TA_MIN,SAWS_TA_MAX,SAWS_HD_AVG,SAWS_HD_MIN,SAWS_HD_MAX,SAWS_WS_AVG,SAWS_WS_MAX,SAWS_RN_SUM
20130514,은평,20.4,17.3,25.6,42.8,25.1,68.5,1.9,5,0
20130514,관악,20.9,18.1,26.5,51.6,33,77,1.3,4.7,0
20130514,강동,21.2,16.9,26.4,53.1,28.3,73.3,1.5,5.3,0
20130514,강서,20.5,16.5,26,59.2,35.6,76.9,1.5,4.8,0
20130514,동작,21.4,18.3,26.4,47.8,28.8,73.5,2.1,5.5,0
20130514,남산,20.1,16.2,25.4,66.2,48.9,93.2,1.4,4.1,0
20130514,영등포,20.5,16.6,26.1,57.2,36.9,76.3,2.2,7.6,0
20130514,서초,21.8,17.9,27.4,43.2,22.6,65.7,2,5.7,0
20130514,금천,20.9,17.3,26.9,46.2,25.6,68.4,2.2,5.5,0
20130514,동대문,21.1,17.1,25.9,53.8,32.8,73.6,1.9,5.3,0
20130514,서대문,20.2,16.5,25.5,53.3,36,79.5,1.5,4.5,0
20130514,양천,21,17.7,26.3,43.1,23.9,64.5,1.5,5.3,0
20130514,노원,21,16.5,26.1,55.9,34.6,80.2,1,4,0
20130514,광진,21.3,17.4,25.8,49.1,29.9,69.1,1.4,5.2,0
20130513,영등포,21.6,18,26.5,56.8,35.5,76.2,2.9,7.9,0
20130513,중랑,22.6,19.1,27.8,51.4,31.9,70.2,2.4,6.3,0
20130513,동작,22.3,18.5,28,51.9,30.3,71.4,2.3,6.7,0
20130513,관악,22.1,18.6,27.3,56.1,33.4,75.7,1.6,5.7,0
20130513,강동,22.9,19.3,28.3,52.7,26.1,70.2,1.9,5.9,0
20130513,강서,21.7,17.9,27.7,58,37.9,80,1.8,5.8,0
20130513,중구,21.5,17.7,26.8,54.6,31.7,73.9,2.4,6.6,0
20130513,종로,22.5,18.9,28.1,53.1,32.4,71.5,0.9,4.8,0
20130513,동대문,22.7,19,27.8,52.6,33.7,71.6,1.8,6.5,0
20130513,성북,22.5,18.4,28.6,52.4,31.9,72,1.1,4.5,0
20130513,도봉,21.8,17.7,28.3,56.8,30.8,76.2,1.2,4.7,0
20130513,마포,21.7,17.4,27.4,55.7,34.5,77.7,1.6,5.9,0
20130513,구로,21.8,17.8,26.8,57.2,37.3,79.9,2.7,7.6,0
20130513,남산,21.1,16.6,26.6,71.8,48.2,95.9,1.7,5.5,0
20130513,서초,23.4,19.5,28.5,46.2,25.3,65.3,2.4,7.1,0
20130513,강남,22.4,18.7,27.8,52.7,31.9,70,1.1,4.6,0
20130513,서대문,21.4,17.4,27.3,56.9,32.8,78.4,2.3,6.9,0
20130513,금천,22.2,18.2,27.3,49.2,26.4,69.7,2.8,7.3,0
20130513,양천,22,17.7,27.7,44.7,23.9,66.4,1.9,5.5,0
20130513,노원,22.8,18.9,28.2,55.3,31.9,77.6,1.3,4.3,0
20130513,광진,22.8,19,28.4,50.7,31,70.2,1.5,4.9,0
20130513,강북,22.4,18.7,27.8,52.9,29.9,72.6,2,5.3,0
20130513,송파,23.3,19.2,28.9,49.5,24,70.3,1.4,4.3,0
20130513,용산,22.5,18.7,27.4,45.9,25.8,65.3,2,6.5,0
20130513,성동,22.5,18.5,28.1,46.7,26.8,68.1,2.1,5.4,0
20130513,은평,21.6,18.3,26.5,46.6,27.3,65.4,2.3,6.4,0
20130512,노원,19.8,16,23.7,74,63.1,97.7,1.3,4.2,1.5
20130512,강동,20.1,16.5,24.3,68.5,59.6,85.6,2.6,6.9,1.5
20130512,강북,19.8,17.1,23.3,67.7,60.9,81.2,2.4,5.6,1
20130512,송파,20.4,16,25.2,65.1,54.9,85.8,2.6,5.6,1
20130512,용산,20,17.2,23.7,60.3,52.3,75.5,2.4,5.7,1.5
20130512,성북,19.8,16.5,23.8,67.1,58.6,81.8,1,6,1.5
20130512,도봉,18.9,14.8,23.6,74.2,60,97.8,1.3,4.1,1
20130512,마포,19.3,16.6,22.6,69.5,61.9,83,2.4,5.7,1
20130512,구로,19.2,17.3,22.2,72.3,65.6,82.4,3.7,7.8,0.5
20130512,영등포,19.2,16.7,22.2,70.8,65.2,83.6,3.9,7.5,1.5
20130512,서초,21,17.5,24.6,58.7,45.5,76.2,3.6,9,0.5
20130512,금천,19.7,17.9,23.2,63.4,55.8,72,4.2,7.7,0
20130512,양천,19.4,16.5,22.3,59.2,53.1,72.6,2.8,6.7,1.5
20130512,강서,19.4,16.5,22.6,71.1,63.5,87.2,2.5,6.7,1
20130512,강남,19.7,16.5,24.4,67,57.4,82.4,1.2,4.1,1
20130512,서대문,19,16.1,22.2,71,62.4,85.9,3.1,7.6,1.5
20130512,남산,18.7,14.8,22.9,87.3,76.8,99.9,2,5.1,1
20130512,동대문,20.1,17,24.2,67.3,57.6,82.5,1.7,6.6,1.5
20130512,성동,19.9,16.7,23.7,61.7,52.2,79.6,3,6.5,1.5
20130512,중랑,19.9,16.6,23.9,65.8,58.2,78.6,3.5,7,1.5
20130512,중구,19.1,15.5,23.7,68.5,58.5,85.9,2.7,6.9,1.5
20130512,종로,20.2,17.1,23.7,66,59.2,81.8,1.2,4.1,1
20130512,은평,19.4,16.7,22.7,59.2,52.5,71.3,2.8,6.7,1
20130512,동작,20,17.2,23.6,64.8,57.8,78,3.1,7,0.5
20130512,관악,19.6,17,23.1,70.1,61.4,85.4,2.4,6.2,0.5
20130512,광진,20,16.6,23.8,65.4,56.9,83.7,2.1,5.5,1.5
20130511,양천,17.8,12.1,25.2,55.8,20.3,82.7,2.4,5.5,0
20130511,구로,17.5,11.6,25.2,69.3,31.8,99.9,2.9,6.9,0
20130511,광진,18.3,12.1,25.9,60.2,26.3,90.1,1.9,5.7,0
20130511,강북,18,11.4,25.4,62.8,28,95.7,1.9,4.9,0
20130511,영등포,17.5,11.6,24.7,67.5,32.1,96.3,3.2,7.2,0
20130511,서초,18.9,12.7,26.4,56.2,23.5,86,2.3,6.6,0
20130511,강남,17.9,11.5,25.6,62.4,28.5,92.8,1.1,3.5,0
20130511,송파,18.4,12.3,25.4,59.5,25,90.9,2,5.1,0
20130511,용산,18.3,12.2,25.9,55.8,20.6,86.2,2.2,5.4,0
20130511,성동,18.2,11.9,25.2,56.9,22.7,89.7,2.7,5.9,0
20130511,중랑,17.9,11.8,25.1,61.4,27,91.5,2.9,7.1,0
20130511,중구,17.3,10.9,25.2,64.3,29.5,97.6,2.1,8.1,0
20130511,종로,18.4,12,26.1,61.8,27.5,92.8,1,4.6,0
20130511,서대문,17.5,11.1,25,66.7,29.8,99.9,2.7,6.3,0
20130511,금천,17.9,12.1,25.7,60.6,23.5,90.7,3,6,0
20130511,은평,17.8,11.6,25.4,53.5,19.2,82.1,2.4,5.7,0
20130511,동작,18.1,12,25.9,61.9,27.5,92.4,2.6,6.1,0
20130511,관악,17.7,11.7,25.2,66.9,31.4,99.1,1.7,5.2,0
20130511,강동,18.3,12.4,25.6,62.4,28.1,93.2,2.1,5.6,0
20130511,강서,17.9,12,25.2,66.6,31.6,93.7,2.1,5.9,0
20130511,남산,17,10.9,25.1,76,42.8,99.9,1.5,4.3,0
20130511,동대문,18.3,11.8,25.9,61.9,28.6,94.3,1.8,5.6,0
20130511,성북,18.1,11.5,25.7,61.6,26.4,94,0.7,5,0
20130511,도봉,17.8,11.5,25.9,64.5,28.5,94.1,1.3,3.8,0
20130511,마포,17.9,11.5,25.8,64.2,28.8,94.3,1.8,5.3,0
20130511,노원,18.4,11.6,25.6,65.9,28.7,99.9,1.3,4.1,0
20130510,동대문,15.3,11.6,16.9,93.6,85.2,99.9,2,6.9,23
20130510,남산,14.2,10.3,16.3,99.9,99.9,99.9,1.6,4.5,24.5
20130510,도봉,15.1,11.2,16.9,93.8,82.2,99.9,1.3,4.4,22
20130510,마포,14.8,11,16.6,93.2,85.3,98.9,1.7,4.7,18.5
20130510,구로,14.3,10.5,16.5,98.5,92.5,99.9,3.1,7.3,20.5
20130510,영등포,14.6,10.6,16.7,94.3,87.3,98.4,2.8,6.2,19.5
20130510,서초,16,11.9,18.1,85,75.5,90.5,2.2,5.4,20
20130510,강남,14.9,11.2,16.7,92.8,81.6,99.9,0.9,3.5,19.5
20130510,서대문,14.4,10.5,16.1,97.2,89.8,99.9,2.9,6.4,19
20130510,금천,14.6,11,17.2,90.1,84.2,92.1,3,6.7,19
20130510,양천,14.9,11.2,17.1,82.5,75.9,86.9,2.3,5.2,19
20130510,노원,15.3,11.6,16.9,97.9,90.7,99.9,1.2,4.2,22
20130510,광진,15.3,11.8,17,90.8,80.8,98.1,1.7,4.7,21
20130510,강북,15,11.2,16.8,94.3,86.4,99.8,1.9,5.6,23
20130510,송파,15.5,11.9,17.4,91.8,82.4,98.3,1.5,4.3,15.5
20130510,용산,15.2,11.4,17.1,86.6,79.1,92.1,2.1,5.1,21.5
20130510,성동,15,11.5,17.1,89.6,80.7,95.6,2.4,5.9,23
20130510,중랑,15.1,11.5,17,90.5,84.1,96.2,2.7,5.6,22
20130510,중구,14.2,10.3,16.1,95.5,87.1,99.9,1.8,5.3,24
20130510,종로,15.3,11.4,17.2,91.5,82.6,98.6,1.2,3.8,19.5
20130510,은평,14.9,11.2,16.5,82.8,74.6,89.5,2.6,4.9,18
20130510,동작,14.8,11.2,16.8,92.5,84.1,97.5,2.5,5.7,18.5
20130510,관악,14.6,10.9,17,97.9,92.2,99.1,1.6,4.4,14.5
20130510,강동,15.4,11.9,17,94.4,85.9,99.8,1.7,5.7,18.5
20130510,강서,14.9,11,16.5,94.3,85.1,99.9,1.9,5.4,17
20130510,성북,15,11.2,16.6,93.4,84.3,99.4,0.7,4.5,23.5
20130509,성동,18.7,14.5,23.7,53.5,30.3,89.8,1.6,4.4,1.5
20130509,중구,18.1,14.1,23,59.9,40.4,94.7,1.2,4.4,2
20130509,동작,19.1,15.9,23.4,56.6,36.5,92.2,1.7,4.3,2
20130509,관악,18.7,15.7,22.9,62.2,42,99,0.7,2.9,2
20130509,강동,19.1,15.2,23.8,58.2,38.3,91.2,1.1,5.1,1
20130509,강서,18.5,14.5,22.9,63.8,37.4,97.5,1.3,4.4,1.5
20130509,남산,18,14.3,23.8,74.8,53,99.9,1.4,4,2
20130509,동대문,18.9,14.6,23.9,56.7,34.3,91.6,1.5,5.6,1
20130509,성북,19.1,15.6,23.9,55.9,34.8,90,0.9,4.2,1.5
20130509,도봉,18,12.6,24.5,63.2,36.4,93.5,0.7,3.5,0.5
20130509,마포,18.3,14,23.3,61.7,34.5,94.3,0.8,4.8,1
20130509,구로,18.5,14.7,23.3,63.7,39,99.9,2,5.9,2.5
20130509,영등포,18.6,15,22.8,61,38.2,91.5,1.4,5.8,2
20130509,서초,19.5,15.4,24.9,53.1,27.4,85.6,1.3,4.7,1.5
20130509,강남,18.6,15,22.6,58.7,41.8,89.5,0.7,2.5,1.5
20130509,서대문,18.3,14.2,23.1,61.4,38.3,97.1,1.7,8.7,1
20130509,금천,18.7,14.9,23.3,54.8,31.5,87.4,1.7,5,2.5
20130509,양천,18.9,15.1,23.1,48.9,27.4,81.5,1.4,4.2,2
20130509,종로,19.2,15.5,23.8,57,38.7,90.1,0.6,3.7,1.5
20130509,노원,18.9,14,24.3,59.9,34.6,95.8,0.9,3.7,0.5
20130509,강북,19.1,15.6,23.8,56.3,36.2,89.2,1.2,3.8,0.5
20130509,송파,19,13.7,24.1,56,30.9,90.2,1,4.4,1
20130509,광진,19.2,15.6,23.9,54.1,37.2,87.1,1.1,4.4,1.5
20130509,용산,19.5,16.4,23.6,50.6,31.7,84.6,1.3,4.6,1.5
20130509,중랑,19,15.5,23.2,54.6,37.1,84.8,1.6,4.8,1.5
20130509,은평,18.6,14.7,23,50.3,27.4,83.8,1.6,5.5,0.5
20130508,영등포,19.2,13.4,25.6,45.2,22.7,63.7,1.9,6.1,0
20130508,은평,19.3,12.9,26.1,30.7,6.1,53.4,1.6,6.1,0
20130508,서대문,19.1,12.1,26.6,44.8,22.2,65.7,1.3,4.6,0
20130508,금천,19.9,12.9,27.1,32.2,16,51.9,1.7,4.8,0
20130508,양천,19.8,13.5,26.7,31.8,9.7,52.8,1.4,3.9,0
20130508,노원,20.7,14,28.1,44,23.6,74.5,0.9,3.5,0
20130508,광진,20.5,14.3,27.7,37.5,22.6,54.9,1.3,3.9,0
20130508,강북,20.7,14.4,27.2,39.5,22.8,57.6,1.5,4.3,0
20130508,송파,20.5,13.7,27.4,38.7,19.9,63.3,1.1,3.6,0
20130508,용산,20.3,14.8,26.9,33.4,15.7,48,1.7,4.7,0
20130508,성동,20.2,14.2,27.5,33.3,18.1,49.9,1.7,4.5,0
20130508,중랑,20.3,14.3,27,38.3,23.7,53.9,1.7,4.6,0
20130508,중구,19,11.8,26.1,42.1,20.6,62.6,1.7,5.3,0
20130508,종로,20.3,13.9,27.4,40,22.6,57.3,0.9,4.2,0
20130508,동작,20.2,14.4,26.6,36.8,19.2,62.2,1.9,4.8,0
20130508,관악,19.7,14.2,27.3,39,25.3,55.8,1.2,5.2,0
20130508,강동,20,13.9,27,41.7,25.7,64.9,1.7,5.7,0
20130508,강서,19.2,13.3,25.7,47.5,26.4,72,1.5,4.2,0
20130508,남산,19.1,12.6,26.5,55.7,33,78.6,1.5,3.6,0
20130508,성북,20.5,14.2,27.4,38.6,21.5,53.5,0.9,4.6,0
20130508,동대문,20.4,14.3,27.4,40.2,22.8,58.3,1.7,5.9,0
20130508,도봉,19.3,11.8,27.9,48.2,23.2,73.8,0.8,3.7,0
20130508,마포,18.9,12.4,26.1,45.8,20.4,67.5,1,4.4,0
20130508,구로,19.5,12.8,26.7,42.9,24.6,67,1.8,5.6,0
20130508,강남,19.9,14.4,26.3,38.2,22.9,51.5,1.2,4.1,0
20130508,서초,20.8,13.2,27.7,33.5,16.4,54.4,1.8,5.5,0
20130507,마포,19.5,11.2,27.4,48.1,34.8,71.9,0.8,4.1,0
20130507,도봉,18.2,10.4,27.2,60,35.8,86.4,0.7,3.6,0
20130507,영등포,18.5,12.4,27.1,53.6,36.6,73.6,1.5,5.6,0
20130507,서초,19.5,12.7,27.9,45.5,27.8,63.4,1.9,5,0
20130507,강남,18.7,12.4,26.5,52,35.6,74.4,1.1,3.4,0
20130507,서대문,18,11.4,26.9,51.7,33.2,72.1,1.9,6.1,0
20130507,금천,18.6,12.2,27.7,44.6,26.2,63.1,1.7,5.2,0
20130507,양천,19,12.6,27,39.5,22.7,60.1,1.4,4.8,0
20130507,노원,19.5,12.4,27.7,56.4,35.1,83.6,0.8,3.4,0
20130507,광진,19.4,12.7,27.3,48.7,33,72,1.3,3.9,0
20130507,강북,19.4,12.8,26.7,51.9,35.4,73.8,1.4,4.4,0
20130507,송파,19.1,11.5,27.2,50,31.8,73.9,1,3.2,0
20130507,용산,19.4,13.7,27.6,38.9,25.1,55.5,1.5,4.1,0
20130507,성동,18.7,12.7,27.6,46.3,25.6,76.9,1.7,4.6,0
20130507,중랑,19.2,12.8,26.7,49.3,34.3,70.7,1.7,4.6,0
20130507,중구,18,11.1,27.1,50.6,34.8,71.9,1.3,5,0
20130507,종로,19.2,12.8,27.2,48.8,31.6,70.5,0.9,3.8,0
20130507,은평,18.2,11.7,26.8,37.6,14.8,56.1,1.6,5.8,0
20130507,동작,19,13.1,26.9,49.1,33.7,66.9,1.9,4.9,0
20130507,관악,18.7,13.1,27,52.6,36.3,70.3,0.8,3.3,0
20130507,강동,19.2,12.2,26.9,53.7,36.2,76.4,1.5,4.8,0
20130507,강서,18.1,12,26.5,56,38.8,77.7,1.4,4.4,0
20130507,남산,18.1,11.3,26,65.2,50.3,88.4,1.6,4.1,0
20130507,동대문,19.1,12.6,27.5,51.1,34.6,74.6,2,5.8,0
20130507,성북,19.1,13.1,27.2,48.9,33.4,71,1.4,5.2,0
20130507,구로,18.4,13.1,26.8,53.4,35.1,68.8,2.2,5.5,0
20130506,성동,15.4,9.8,22.1,52.8,33,81.2,2.3,5.3,0
20130506,용산,15.4,9.2,22.3,49.3,29.6,77,1.8,5,0
20130506,중구,14.4,7.8,21.7,61.2,39.4,91.1,1.9,6.1,0
20130506,종로,15.3,8.8,22.7,60.2,36.3,87.4,1.1,3.8,0
20130506,은평,14.4,7.9,20.7,50.1,26.4,76.7,1.8,5,0
20130506,동작,14.9,8.7,21.7,58.9,38.2,89.3,2.2,5.2,0
20130506,관악,14.5,8.4,21.3,62.8,41,94.2,1.1,3.5,0
20130506,강동,15.8,10.2,21.9,55,41,71.8,2,6,0
20130506,강서,14.1,8.1,21.2,68.4,42.8,93.8,1.6,4.3,0
20130506,남산,14.2,7.4,21.8,78.3,55.8,99.9,1.6,5,0
20130506,동대문,15.7,9.9,22.3,58.1,36.4,84.2,2.2,7.2,0
20130506,성북,15.5,9,23.4,58,37.5,85.5,1.5,5.3,0
20130506,도봉,15.1,8.1,25.7,62.2,32.6,86.6,0.9,3.5,0
20130506,마포,13.9,7.5,21.1,65.6,40.2,93.1,0.8,3.8,0
20130506,구로,13.9,8,19.8,67.4,43.7,97.7,2.5,6.4,0
20130506,영등포,14.3,8.3,21.2,64.9,39.9,90.9,1.8,6.2,0
20130506,서초,16,9.7,22.1,50.3,30.6,79.1,1.9,5.3,0
20130506,강남,15.1,9.5,21.5,57.1,39.1,83.9,1.3,4.1,0
20130506,서대문,14.1,7,21.3,65.9,40.9,96.6,1.4,4.6,0
20130506,금천,14.3,8.1,20.4,56.8,31.6,87.6,2.1,4.7,0
20130506,양천,14.8,9,21.7,50.3,25.3,75.4,1.5,4,0
20130506,노원,16.3,10.2,24,59.9,38,89.2,1,3.3,0
20130506,광진,15.7,10.3,22.6,55.6,37.7,80.3,1.7,5.3,0
20130506,강북,15.3,9.4,22.5,58.9,39.3,82.6,1.9,5.6,0
20130506,송파,16.1,10,23.1,49.7,32.6,68.1,1.5,3.7,0
20130506,중랑,15.6,10,22,56.4,35.8,80.4,2.2,5.2,0
20130505,관악,14.4,9.8,20.5,61,29.8,91.2,1.4,6.2,0
20130505,동작,15,10,21.4,56.3,25.8,85,2.6,7.3,0
20130505,강서,14.6,9.8,20.7,61.7,30.4,89.6,2.1,5.7,0
20130505,남산,13.9,8,20.9,75.2,44.9,99.9,1.7,4.7,0
20130505,동대문,15.4,10.3,21.3,55.6,27.3,87.2,2.2,7.4,0
20130505,성북,15.3,10.2,22.2,55,25.8,84.8,1.7,6.9,0
20130505,도봉,15,8.5,22.5,58,26.9,93,1.2,5.3,0
20130505,마포,14.1,8.9,20.6,62.2,30.1,92.2,1.3,6.2,0
20130505,구로,13.8,8.8,20.6,65.9,29.5,94.7,2.8,7.5,0
20130505,영등포,14.1,9.3,20.7,63,30.5,90.7,2.7,7.4,0
20130505,서초,15.6,9.4,22.2,50.3,21.6,82.1,2.3,6.6,0
20130505,강남,14.9,10.2,20.5,54.6,28.6,80.9,1.5,5.4,0
20130505,서대문,14.2,8.8,20.7,62.3,31.8,93.1,1.8,7.1,0
20130505,금천,14.3,9.2,21.1,55.2,20.9,83.2,2.4,6.6,0
20130505,양천,14.6,9.6,21.2,49.7,17.3,78.7,1.7,4.6,0
20130505,노원,15.9,10.1,22.3,57.7,26.6,92.5,1.2,4.2,0
20130505,광진,15.5,10.5,21.6,52.5,24.9,82.4,2,6.1,0
20130505,강북,15.4,10.4,21.7,55,26.9,84.7,2,5.4,0
20130505,송파,15.7,9.8,22.5,50.4,25.8,81.9,1.5,4.3,0
20130505,용산,15.2,10.5,21.4,46.7,18.1,76,2.1,6.1,0
20130505,성동,15.3,10.2,21.2,50.1,21.6,82.6,2.6,5.8,0
20130505,중랑,15.3,10.4,20.8,53.8,26.5,82.9,2.3,5.8,0
20130505,중구,13.9,8.2,20.1,58.4,28.7,93,2.3,7.3,0
20130505,종로,15.1,9.9,21.7,57.2,28.4,86.5,1.3,4.6,0
20130505,은평,14.6,10,20.9,43.8,8.5,72.2,2.2,7,0
20130505,강동,15.4,9.9,21,54.1,27.5,84.3,2.5,6.5,0
20130504,남산,13.5,8.5,19.4,82.1,53.8,99.9,1.7,6.1,0
20130504,동대문,15,10.4,20.8,62,39.6,84.8,2.1,8.3,0
20130504,성북,14.7,9.8,20.9,61.8,39.2,84.8,1.1,4.9,0
20130504,도봉,14.4,7.8,21.8,65.1,36.1,94.2,1.1,4.1,0
20130504,광진,14.7,10.2,20.6,60.8,36,82.6,2,5.6,0
20130504,강북,14.8,9.6,20.7,61.9,37.2,86.5,1.9,4.7,0
20130504,송파,15,9.6,21.3,59.9,35.5,84.8,1.5,5,0
20130504,용산,14.7,10.2,20.4,53.5,25.6,75.6,2.1,6.6,0
20130504,성동,14.6,10,19.7,57.5,30.9,81,2.7,6.9,0
20130504,중랑,14.5,10.1,20,61.8,37.2,82.7,2.4,6.6,0
20130504,중구,13.7,9.1,19.6,64.7,36.8,88,2.1,6.2,0
20130504,종로,14.7,10,20.5,62.6,38.2,84.4,1.3,4.3,0
20130504,은평,14.4,9.8,19.8,52.4,26.8,77.4,2,6.6,0
20130504,동작,14.3,9.7,20.2,63,33.3,86,2.4,6.4,0
20130504,관악,13.7,9.2,20,68.6,41.8,93.5,1.4,4.2,0
20130504,강동,14.6,9.6,19.7,62.4,39.6,87.6,2.1,5.9,0
20130504,강서,14.3,9.6,19.9,67,40.5,88.8,1.9,5.7,0
20130504,서초,15,8.8,20.5,57.6,30.4,83.3,2.1,5.5,0
20130504,강남,14.1,9.5,19.7,62.4,39.3,84.3,1.3,4.3,0
20130504,서대문,14.1,9.1,20,66.4,41.8,90.8,1.7,5.4,0
20130504,금천,13.9,9.4,19.4,61,35.1,83.9,2.5,6.6,0
20130504,양천,14.2,9.5,20.4,54.6,23.5,78,2,4.9,0
20130504,마포,14.2,9,20.3,65.3,39.2,90.2,1.3,4.7,0
20130504,구로,13.5,9.1,19.1,70.7,39.3,94.5,2.7,6.7,0
20130504,영등포,13.8,9.3,19.6,68.3,37.8,89.6,2.7,5.9,0
20130504,노원,15.2,9.7,21.8,65.6,37.2,94.8,1.1,3.6,0
20130503,마포,13.2,9.4,19.4,70.4,38.8,93.9,1.3,5.2,0
20130503,강서,13.5,10.5,18.8,69.5,41.7,91.8,2,5.5,0
20130503,구로,12.8,10,18.2,71.9,37.6,87.7,2.8,7.4,0
20130503,영등포,13.2,10.3,18.7,69.4,40.1,83.8,2.4,7,0
20130503,서초,13.9,9.6,19.6,64.1,33.8,84.6,2.1,5.9,0
20130503,강남,13,9.8,18.3,70.7,39.3,89.8,1.2,4.8,0
20130503,서대문,12.8,8.8,18.8,73.3,41.8,97.1,2,6.4,0
20130503,금천,13.1,9.6,18.6,63.1,31,78.6,2.5,6.4,0
20130503,양천,13.5,10.2,18.9,55.9,25.4,73.1,2,5.9,0
20130503,노원,13.3,8.9,18.8,77.4,41,99.9,1.2,4.7,0
20130503,광진,13.3,9.8,19,69.2,35.6,92.2,1.8,5.5,0
20130503,송파,13.3,8.9,19.6,70.4,34.4,95.7,1.5,5,0
20130503,용산,13.7,10.8,19.2,59.4,24.1,80.1,2,5.9,0
20130503,남산,12.4,9,18.7,87,54.1,99.9,1.7,5.3,0
20130503,동대문,13.3,9.3,18.9,71.8,37.9,95.5,1.9,7.2,0
20130503,성북,13.3,9.8,19.2,71.2,38.1,92.3,0.7,6.1,0
20130503,도봉,12.9,8.1,19,74.6,40.1,99.9,1.2,4.3,0
20130503,강북,13.4,9.6,18.8,71.1,39.3,93.2,1.7,5,0
20130503,중랑,13.1,9.9,18.7,69.4,36.3,88.6,2.4,6.4,0.5
20130503,중구,12.3,8.7,18.6,72.9,36.8,97,2,7,0
20130503,종로,13.6,10,19.6,69.9,36.5,91.2,1,4.7,0
20130503,은평,13.2,9.6,18.5,57.9,29.1,79.5,2.1,6.2,0
20130503,동작,13.4,10.3,18.9,66.8,33,87.5,2.5,7.4,0
20130503,관악,13,10.2,18.4,71.4,39.5,89.4,1.4,4.8,0
20130503,강동,13.4,9.8,18.8,72.3,40,95.5,1.8,6.1,0
20130503,성동,13.4,10.2,19.2,65.9,30.3,92.4,2.6,7.3,0
20130502,양천,13.4,9.7,19.2,57.8,33.7,73.7,1.7,5.5,1
20130502,강동,12.8,9.5,17.1,73.4,53,90.8,1.9,7.3,4
20130502,광진,13.3,9.6,17.6,68.2,49.7,88.1,1.7,6.4,1
20130502,강서,13.3,9.8,18.5,71.7,47.7,85.9,1.8,8.1,0.5
20130502,남산,12.3,8.1,17.1,88,65.8,99.9,1.7,4.9,2
20130502,동대문,13.4,9.8,17.2,69.7,50,88.1,1.8,9,2.5
20130502,성북,13.4,9.9,17.7,67.7,42.4,86.7,1.1,4.6,1.5
20130502,도봉,12.7,7.7,18.4,73.8,44.6,94.8,0.9,4.4,0.5
20130502,마포,12.9,8.9,18.4,71.6,48.3,88.9,1.2,6.7,4
20130502,구로,12.9,9.3,17.8,72.5,48.7,90,2.4,7.2,0
20130502,영등포,12.9,9.5,17.6,71.8,50,86.3,2.4,7.5,0.5
20130502,서초,13.8,9.3,19.2,64.7,40.6,81.4,1.9,6.1,4.5
20130502,강남,13,9.5,17.6,68.2,48.2,83,1,4.7,2
20130502,서대문,12.7,8.6,18.4,73.4,48.2,91.2,1.8,6.8,4
20130502,금천,13.2,9.3,18.2,63.4,43,80.3,2.3,6.2,0
20130502,강북,13.5,10.1,18.3,68,40.8,87.7,1.5,5.2,0.5
20130502,송파,12.9,9.4,18.1,70.5,45.6,88.3,1.7,7.4,2.5
20130502,용산,13.8,10.7,18.7,57.9,35.8,71.5,1.8,5.4,3
20130502,성동,13.6,9.9,18.5,62.5,34.6,95.4,2,7.8,1
20130502,중랑,13.1,9.6,16.6,67.9,51.6,83.2,2.1,7.3,1
20130502,중구,12.4,8,17.3,70.5,48.3,89.7,1.7,5.7,1.5
20130502,종로,13.6,9.7,17.9,67.8,48.4,85.9,0.9,4,2
20130502,은평,13.1,9.6,17.1,60.8,40,76,1.9,5.4,2.5
20130502,동작,13.4,9.9,18.4,66.2,46.3,81.1,2.2,7.1,0.5
20130502,관악,13,9.8,17.9,72,49.7,85.8,1.1,3.9,1
20130502,노원,13.3,9.4,18.9,76.8,49.7,99.9,1,4,3
20130501,은평,13.7,9.7,18.3,48.7,32.8,66.1,2,8.3,0.5
20130501,종로,14.3,10.2,19.3,55.1,39,69.6,1.2,4.8,0
20130501,관악,13.9,10.4,18.9,57,41.5,68.9,1.5,5.6,0
20130501,강동,14.2,10.5,18.4,55.8,38.6,69.3,2.5,5.7,2
20130501,강서,14.3,9.5,19,57.8,42.9,76.4,2.7,7.1,0
20130501,남산,13.1,9.5,19,73.8,55.8,91.9,2.4,6.7,0
20130501,동대문,14,9.5,18.8,55.7,37.6,70.1,2.4,6.2,0
20130501,성북,13.9,9.5,19.3,55.6,38,69.1,1.7,4,0
20130501,도봉,13.4,8.7,19.7,60.3,37.1,84.3,1.1,4,0
20130501,마포,14.1,9.7,19.3,55,40.4,73.3,1.4,5,0
20130501,구로,14,10.6,18.7,56,41.3,78.4,3.1,6.8,0
20130501,영등포,14.1,10.4,18.6,55.5,43.3,73.7,2.1,6.4,0
20130501,서초,15.4,11.3,20.7,47.7,32.6,63.1,2.3,5.6,0
20130501,강남,13.9,10.1,18.6,54.3,39.4,65.1,1.5,4.9,0
20130501,서대문,13.5,9.5,18.9,57.9,41.7,75.4,2.5,7.6,0
20130501,금천,14.3,10.9,19.1,47.4,33.3,66.9,2.7,5.8,0
20130501,양천,14.6,10.7,19.6,42,27.5,63.3,1.9,5.4,0
20130501,노원,14.3,9.7,19.1,58.1,35.8,79.9,1.1,3.3,0
20130501,광진,14.3,10.5,19.5,53.3,36.3,68.3,2.1,5.6,0.5
20130501,강북,14.1,9.6,19.3,55.8,36.8,69.4,1.8,4.7,0
